City,ISS-ID,lat,lon,latcity,loncity,nlat,nlon,MODEL,date,hour,alt,sunazt,sunelv,shu,ap,ISO,Coments,NASA,CoordFLAG,URL,small,large,Thumbnail
Holanda,ISS030-E-236355,51.3,8.0,52.5001698,5.7480821,51.3,8.0,NIKON D3S S/N: 2007931,20120414,215250,211.0,334.0,-26.0,0.5,1.4,3200,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=236355,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-236355.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-236355.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-236355.jpg
Nederland,ISS030-E-217598,51.5,6.2,52.2378498,5.53445746585,51.5,6.2,NIKON D3S S/N: 2007934,20120411,230429,211.0,351.0,-30.0,1/30,2.8,6400,0.0,0.0,0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=217598,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-217598.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-217598.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-217598.jpg
Atenas,ISS030-E-208997,41.2,31.5,9.9772703,-84.3798713,41.2,31.5,NIKON D3S S/N: 2007934,20120406,194445,212.0,320.0,-33.0,1/30,2.8,6400,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=208997,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-208997.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-208997.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-208997.jpg
Nederland,ISS030-E-217596,51.5,6.1,52.2378498,5.53445746585,51.5,6.1,NIKON D3S S/N: 2007934,20120411,230428,211.0,351.0,-30.0,1/30,2.8,6400,0.0,0.0,0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=217596,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-217596.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-217596.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-217596.jpg
حدود ‏المملكة العربية السعودية‎,ISS030-E-255709,28.2,43.5,0.0,0.0,28.2,43.5,NIKON D3S S/N: 2008336,20120412,235417,212.0,54.0,-35.0,0.4,2.8,8000,0.0,0.0,1.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=255709,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-255709.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-255709.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-255709.jpg
Franfurt,ISS030-E-217467,51.1,8.7,39.9512771,-0.0662935,51.1,8.7,NIKON D3S S/N: 2007934,20120411,212837,211.0,328.0,-25.0,1/25,2.8,6400,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=217467,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-217467.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-217467.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-217467.jpg
London,ISS030-E-217571,51.8,-0.8,51.5072759,-0.1276597,51.8,-0.8,NIKON D3S S/N: 2007934,20120411,230319,211.0,343.0,-28.0,1/25,2.8,6400,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=217571,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-217571.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-217571.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-217571.jpg
United Kingdom,ISS034-E-44199,51.8,-0.6,0.0,0.0,51.8,-0.6,NIKON D3S S/N: 2053892,20130204,002620,221.0,4.0,-55.0,1,2.8,4000,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS034&roll=E&frame=44199,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-44199.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS034/ISS034-E-44199.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS034/ISS034-E-44199.jpg
London,ISS030-E-248923,51.8,0.5,51.5072759,-0.1276597,51.8,0.5,NIKON D3S S/N: 2008336,20120414,215134,211.0,326.0,-23.0,1/15,1.4,6400,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=248923,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-248923.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-248923.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-248923.jpg
Nederland,ISS034-E-47298,51.6,4.5,52.2378498,5.53445746585,51.6,4.5,NIKON D3S S/N: 2053892,20130210,214619,222.0,313.0,-44.0,1,2.8,5000,0.0,0.0,0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS034&roll=E&frame=47298,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-47298.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS034/ISS034-E-47298.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS034/ISS034-E-47298.jpg
Česko,ISS032-E-15101,49.9,13.8,0.0,0.0,49.9,13.8,NIKON D3S S/N: 2008336,20120805,221721,213.0,346.0,-23.0,1/10,2.8,6400,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS032&roll=E&frame=15101,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS032/ISS032-E-15101.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS032/ISS032-E-15101.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS032/ISS032-E-15101.jpg
porcupine,ISS030-E-247968,48.9,-17.0,0.0,0.0,48.9,-17.0,NIKON D3S S/N: 2008336,20120413,011716,211.0,3.0,-32.0,0.4,1.4,3200,0.0,0.0,1.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=247968,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-247968.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-247968.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-247968.jpg
Nederland,ISS030-E-238011,51.6,4.2,52.2378498,5.53445746585,51.6,4.2,NIKON D3S S/N: 2053892,20120414,215211,211.0,330.0,-24.0,1/10,1.4,6400,0.0,0.0,0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=238011,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-238011.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-238011.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-238011.jpg
Belgium,ISS035-E-17189,51.3,6.9,50.6407351,4.66696,51.3,6.9,NIKON D3S S/N: 2008336,20130406,223633,215.0,343.0,-31.0,1/30,2.8,51200,0.0,0.0,0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS035&roll=E&frame=17189,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS035/ISS035-E-17189.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS035/ISS035-E-17189.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS035/ISS035-E-17189.jpg
България,ISS030-E-274859,44.1,27.1,0.0,0.0,44.1,27.1,NIKON D3 S/N: 2054926,20120330,231151,211.0,18.0,-40.0,1/25,2.8,6400,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=274859,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-274859.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-274859.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-274859.jpg
Dublin,ISS030-E-211432,51.6,-3.9,53.3494299,-6.2600969,51.6,-3.9,NIKON D3S S/N: 2007934,20120410,235844,211.0,355.0,-30.0,1/30,2.8,6400,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=211432,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-211432.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-211432.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-211432.jpg
United Kingdom,ISS030-E-208919,51.7,1.9,54.7023545,-3.2765753,51.7,1.9,NIKON D3S S/N: 2007934,20120406,012639,211.0,26.0,-29.0,1/50,2.8,6400,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=208919,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-208919.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-208919.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-208919.jpg
Beiging,ISS026-E-9628,42.5,120.0,12.8883745,77.5820587,42.5,120.7,NIKON D3S S/N: 2007934,20101211,162844,185.0,25.0,-69.0,1/15,2.8,12800,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS026&roll=E&frame=9628,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS026/ISS026-E-9628.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-9628.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS026/ISS026-E-9628.jpg
London,ISS030-E-224442,51.7,1.8,51.5072759,-0.1276597,51.7,1.8,NIKON D3S S/N: 2007934,20120414,215147,211.0,327.0,-23.0,1/40,2.8,6400,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=224442,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-224442.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-224442.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-224442.jpg
London,ISS034-E-6288,51.6,2.6,51.5072759,-0.1276597,51.6,2.6,NIKON D3S S/N: 2007931,20121210,213420,215.0,307.0,-52.0,1.6,2.8,5000,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS034&roll=E&frame=6288,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-6288.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS034/ISS034-E-6288.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS034/ISS034-E-6288.jpg
Rostock,ISS034-E-48086,50.9,8.8,54.1476585,12.1090291522,50.9,8.8,NIKON D3S S/N: 2008336,20130213,205137,222.0,303.0,-39.0,1/30,2.8,51200,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS034&roll=E&frame=48086,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-48086.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS034/ISS034-E-48086.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS034/ISS034-E-48086.jpg
Česko,ISS032-E-15552,49.8,13.6,0.0,0.0,49.8,13.6,NIKON D3S S/N: 2053892,20120805,221719,213.0,346.0,-23.0,1/13,2.8,6400,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS032&roll=E&frame=15552,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS032/ISS032-E-15552.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS032/ISS032-E-15552.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS032/ISS032-E-15552.jpg
Magyarország,ISS030-E-275031,47.2,20.9,0.0,0.0,47.2,20.9,NIKON D3 S/N: 2054926,20120403,223458,212.0,359.0,-37.0,1/30,2.8,6400,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=275031,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-275031.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-275031.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-275031.jpg
London,ISS035-E-17308,51.6,-0.1,51.5072759,-0.1276597,51.6,-0.1,NIKON D3S S/N: 2008336,20130407,001202,214.0,3.0,-32.0,1/40,3.2,51200,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS035&roll=E&frame=17308,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS035/ISS035-E-17308.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS035/ISS035-E-17308.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS035/ISS035-E-17308.jpg
Magyarország,ISS036-E-28558,47.8,19.3,0.0,0.0,47.8,19.3,NIKON D3S S/N: 2053892,20130803,212046,223.0,337.0,-22.0,1/25,2.8,12800,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS036&roll=E&frame=28558,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS036/ISS036-E-28558.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS036/ISS036-E-28558.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS036/ISS036-E-28558.jpg
Wien,ISS030-E-274979,48.5,17.3,48.2083537,16.3725042,48.5,17.3,NIKON D3 S/N: 2054926,20120402,233133,212.0,11.0,-36.0,1/40,2.8,6400,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=274979,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-274979.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-274979.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-274979.jpg
United Kingdom,ISS030-E-247196,51.2,-5.4,54.7023545,-3.2765753,51.2,-5.4,NIKON D3S S/N: 2008336,20120412,220629,211.0,323.0,-23.0,0.4,2.8,6400,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=247196,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-247196.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-247196.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-247196.jpg
Nederland,ISS035-E-17340,51.3,3.8,52.2378498,5.53445746585,51.3,3.8,NIKON D3S S/N: 2008336,20130407,001242,214.0,8.0,-32.0,1/30,2.8,51200,0.0,0.0,0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS035&roll=E&frame=17340,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS035/ISS035-E-17340.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS035/ISS035-E-17340.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS035/ISS035-E-17340.jpg
Wien and Bratislava,ISS030-E-203975,48.5,17.0,0.0,0.0,48.5,17.0,NIKON D3S S/N: 2053892,20120402,233130,212.0,11.0,-36.0,1/10,1.6,3200,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=203975,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-203975.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-203975.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-203975.jpg
België - Belgique - Belgien,ISS030-E-209308,51.3,3.0,0.0,0.0,51.3,3.0,NIKON D3S S/N: 2007934,20120407,233521,211.0,356.0,-31.0,1/40,2.8,6400,0.0,0.0,1.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=209308,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-209308.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-209308.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-209308.jpg
London,ISS030-E-211378,51.3,2.4,51.5072759,-0.1276597,51.3,2.4,NIKON D3S S/N: 2007934,20120410,222331,211.0,335.0,-28.0,1/30,2.8,6400,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=211378,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-211378.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-211378.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-211378.jpg
Magyarország,ISS030-E-236447,47.6,19.2,0.0,0.0,47.6,19.2,NIKON D3S S/N: 2053892,20120413,225104,211.0,2.0,-33.0,0.4,1.4,3200,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=236447,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-236447.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-236447.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-236447.jpg
Magyarország,ISS030-E-211486,47.3,19.9,0.0,0.0,47.3,19.9,NIKON D3S S/N: 2007934,20120411,000302,211.0,24.0,-32.0,1/40,2.8,6400,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=211486,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-211486.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-211486.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-211486.jpg
Belgium,ISS030-E-12754,50.8,7.0,50.6407351,4.66696,50.8,7.0,NIKON D3S S/N: 2007934,20111218,213026,207.0,309.0,-54.0,1/4,2.8,12800,0.0,0.0,0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=12754,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-12754.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-12754.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-12754.jpg
Österreich,ISS030-E-203973,48.4,16.8,0.0,0.0,48.4,16.8,NIKON D3S S/N: 2053892,20120402,233128,212.0,11.0,-36.0,1/5,1.6,3200,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=203973,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-203973.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-203973.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-203973.jpg
United Kingdom,ISS030-E-224388,51.2,1.3,54.7023545,-3.2765753,51.2,1.3,NIKON D3S S/N: 2007934,20120413,224748,211.0,341.0,-28.0,1/30,2.8,6400,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=224388,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-224388.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-224388.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-224388.jpg
België - Belgique - Belgien,ISS030-E-250004,51.1,2.6,0.0,0.0,51.1,2.6,NIKON D3S S/N: 2007931,20120416,213553,211.0,324.0,-22.0,1/30,2.8,6400,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=250004,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-250004.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-250004.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-250004.jpg
France,ISS030-E-250000,51.1,2.3,0.0,0.0,51.1,2.3,NIKON D3S S/N: 2007931,20120416,213550,211.0,324.0,-22.0,1/15,2.8,6400,0.0,0.0,1.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=250000,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-250000.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-250000.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-250000.jpg
Wien,ISS030-E-211477,47.9,17.9,48.2083537,16.3725042,47.9,17.9,NIKON D3S S/N: 2007934,20120411,000238,211.0,21.0,-32.0,1/25,2.8,6400,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=211477,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-211477.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-211477.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-211477.jpg
London,ISS030-E-211441,51.1,1.8,51.5072759,-0.1276597,51.1,1.8,NIKON D3S S/N: 2007934,20120410,235942,211.0,2.0,-31.0,1/40,2.8,6400,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=211441,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-211441.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-211441.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-211441.jpg
Österreich,ISS030-E-292911,48.4,16.4,0.0,0.0,48.4,16.4,NIKON D3S S/N: 2053892,20120208,211329,203.0,315.0,-49.0,1/40,2.8,10000,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=292911,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-292911.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-292911.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-292911.jpg
European Union,ISS023-E-30618,49.7,11.8,0.0,0.0,49.7,11.8,NIKON D3S S/N: 2007934,20100501,231120,188.0,0.0,-25.0,1/125,2.8,12800,0.0,0.0,1.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS023&roll=E&frame=30618,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS023/ISS023-E-30618.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS023/ISS023-E-30618.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS023/ISS023-E-30618.jpg
Slovensko,ISS030-E-211468,48.1,17.1,0.0,0.0,48.1,17.1,NIKON D3S S/N: 2007934,20120411,000229,211.0,20.0,-32.0,1/40,2.8,6400,0.0,0.0,1.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=211468,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-211468.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-211468.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-211468.jpg
United Kingdom,ISS035-E-20905,51.0,-1.5,0.0,0.0,51.0,-1.5,NIKON D3S S/N: 2008336,20130412,222253,215.0,331.0,-26.0,1/30,2.8,51200,0.0,0.0,1.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS035&roll=E&frame=20905,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS035/ISS035-E-20905.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS035/ISS035-E-20905.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS035/ISS035-E-20905.jpg
European Union,ISS030-E-250117,49.7,11.4,0.0,0.0,49.7,11.4,NIKON D3S S/N: 2007931,20120416,213726,211.0,333.0,-26.0,1/4,2.8,6400,0.0,0.0,1.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=250117,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-250117.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-250117.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-250117.jpg
European Union,ISS030-E-250050,50.5,7.0,0.0,0.0,50.5,7.0,NIKON D3S S/N: 2007931,20120416,213639,211.0,329.0,-24.0,1/15,2.8,6400,0.0,0.0,1.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=250050,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-250050.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-250050.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-250050.jpg
België - Belgique - Belgien,ISS030-E-236413,50.6,6.2,0.0,0.0,50.6,6.2,NIKON D3S S/N: 2053892,20120413,224839,211.0,347.0,-29.0,1/40,1.4,3200,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=236413,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-236413.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-236413.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-236413.jpg
Franfurt,ISS030-E-250115,49.7,11.3,39.9512771,-0.0662935,49.7,11.3,NIKON D3S S/N: 2007931,20120416,213725,211.0,333.0,-26.0,1/15,2.8,6400,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=250115,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-250115.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-250115.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-250115.jpg
